,subject,nll,bic,model,w_p,eta,phi,beta
16,16,188.92437887645173,399.51315936172114,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.4929399553521967,0.8820741056768485,0.0,1.2359651211095872
