,subject,nll,bic,model,w_p,eta,phi,beta
26,26,212.60894476691357,446.8822911426448,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.7085521269398041,0.4389556224905249,0.0,0.938468674518369
