,subject,nll,bic,model,w_p,eta,phi,beta
41,41,236.46834559117494,494.60109279116756,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.5805783849278054,1.0,0.0,0.6412900001470505
