,subject,nll,bic,model,w_p,eta,phi,beta
35,35,204.08217638928815,429.828754387394,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.7934016172645159,0.9369890399270466,0.0,1.3876678807730338
