,subject,nll,bic,model,w_p,eta,phi,beta
11,11,196.77618330554964,415.21676821991696,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-free,0.7590453685113642,1.0,0.0,1.6147759835898676
