,subject,nll,bic,model,alpha,gamma,eta,theta,beta
27,27,139.11511339417154,305.31072879936517,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.2491483720363113,1.0,1.0,0.7127133779400902,1.14366813560287
