,subject,nll,bic,model,alpha,gamma,eta,theta,beta
26,26,169.85155665642495,366.78361532387197,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.26633341292516793,0.4115106122765078,1.0,0.6775786239739113,0.778977469179924
