,subject,nll,bic,model,alpha,gamma,eta,theta,beta
11,11,137.3193982750971,301.71929856121625,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.2945125483886072,1.0,0.4040196008681114,0.5784717796098453,1.1138535362527
