,subject,nll,bic,model,alpha,gamma,eta,theta,beta
31,31,61.490047381146724,150.06059677331555,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.0468575840875077,1.0,1.0,0.7214144306574373,1.5406336784628203
