,subject,nll,bic,model,alpha,gamma,eta,theta,beta
3,3,142.9387301221234,312.95796225526885,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.2574427624093416,0.27,0.9747029057721628,0.7311530843353822,5.5429059023141525
