,subject,nll,bic,model,alpha,gamma,eta,theta,beta
17,17,148.60480722230716,324.2901164556364,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.3544339712552735,0.5774191181199242,0.849818562027214,0.5715242760480721,0.8737529818004502
