,subject,nll,bic,model,alpha,gamma,eta,theta,beta
1,1,145.87908110522855,318.8386642214792,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.38248877323916347,1.0,1.0,0.42100383516552226,0.33395093850511254
