,subject,nll,bic,model,alpha,gamma,eta,theta,beta
35,35,176.7629867446979,380.6064755004179,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.27494883494141653,1.0,0.31671205523907514,0.7266953149424388,0.8351097471291236
