,subject,nll,bic,model,alpha,gamma,eta,theta,beta
21,21,134.15372476951006,295.3879515500422,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.4576988333787883,0.4557936902946667,0.9957639745542383,0.6600257548890772,0.3875287424257642
