,subject,nll,bic,model,alpha,gamma,eta,theta,beta
4,4,198.5259982874635,424.13249858594907,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.4161691350899778,1.0,1.0,0.4746940153713039,0.13871813664731944
