,subject,nll,bic,model,alpha,gamma,eta,theta,beta
41,41,185.34796448123097,397.776430973484,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5244711089984859,0.8725458983369712,0.42095042466359484,0.0,0.302528167527159
