,subject,nll,bic,model,alpha,gamma,eta,theta,beta
22,22,177.11166599780418,381.30383400663044,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.22852907331128888,1.0,1.0,0.6198654525245729,0.6707657021164624
