,subject,nll,bic,model,alpha,gamma,eta,theta,beta
7,7,143.97285118890227,315.0262043888266,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.7529802159073987,0.6926215498067849,1.0,0.7140227548792243,0.18012389459089187
