,subject,nll,bic,model,alpha,gamma,eta,theta,beta
16,16,144.48164368735036,316.0437893857228,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.6964394817352819,0.6664937138162002,1.0,0.8849196389514471,0.18167973713533261
