,subject,nll,bic,model,alpha,gamma,eta,theta,beta
38,38,155.43502104513928,337.95054410130064,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.7220958980766298,0.706007721364385,1.0,0.6293561109665725,0.21337077757212577
