,subject,nll,bic,model,alpha,gamma,eta,theta,beta
37,37,132.95102812127547,292.982558253573,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.3402028967096813,0.3329159462932366,1.0,0.8240586675713946,1.6429355165662267
