,subject,nll,bic,model,alpha,gamma,eta,theta,beta
42,42,200.4236825263451,427.92786706371226,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.5040618199940862,0.4546999682491506,0.3986692767396904,0.53588560265547,0.5142716253014045
