,subject,nll,bic,model,alpha,gamma,eta,theta,beta
24,24,120.482133544562,268.0447691001461,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.282495923984736,1.0,1.0,0.6793726247603519,0.7752118862676336
