,subject,nll,bic,model,alpha,gamma,eta,theta,beta
30,30,120.50913996534726,268.0987819417166,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-none,0.31664015253301253,1.0,1.0,0.8832255141365125,0.7228739376173184
