,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
16,16,78.29314222495867,189.08288686314387,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.6499088128025446,0.5956428425535129,0.8556806270728651,0.4452917336457613,0.013446730201000075,2.9714476355428925
