,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
3,3,99.17416562422333,230.8449336616732,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.2957840628286818,0.29577602871540887,0.758036546528119,0.6753054763074572,0.06458270804902394,10.0
