,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
22,22,132.58848966732342,297.67358174787336,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.19007971851098043,1.0,0.6140801207967227,0.3896351469631281,0.3438820767710295,1.9901779990333426
