,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
18,18,93.83941084738586,220.17542410799825,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.3662199121984119,0.49304912119191824,0.8555903787586694,0.7415067926329656,0.11985131465184322,3.4396816347830232
