,subject,nll,bic,model,w_p,eta,lam,phi,beta
9,9,171.36345702135765,369.80741605373737,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.7988143317841225,1.0,0.4084283338988534,0.4142129889110867,10.0
