,subject,nll,bic,model,w_p,eta,lam,phi,beta
24,24,163.23075830687475,353.5420186247716,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.8036185075119228,0.971865222635144,0.27159925012875585,0.5717025651661075,10.0
