,subject,nll,bic,model,w_p,eta,lam,phi,beta
43,43,236.61629065745512,500.3130833259323,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.0,1.0,0.0,0.0,4.088912091875723
