,subject,nll,bic,model,w_p,eta,lam,phi,beta
39,39,173.3915764395648,373.8636548901517,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.29779579203312617,0.7017568103721681,0.2698203481388687,0.4376839430380221,10.0
