,subject,nll,bic,model,w_p,eta,lam,phi,beta
13,13,198.57888839139343,424.23827879380895,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.5755945487121755,0.9991390424995695,0.096550273396145,0.7406898010374445,8.323094624960936
