,subject,nll,bic,model,w_p,eta,lam,phi,beta
31,31,72.33552918859493,171.75156038821197,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.9595438043098247,1.0,0.3081923967444626,0.5859621307900371,10.0
