,subject,nll,bic,model,w_p,eta,beta
3,3,205.47610198510446,427.20050517682216,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.692668282429618,1.0,1.7359801263643275
