,subject,nll,bic,model,w_p,eta,beta
14,14,234.73562889803395,485.71955900268114,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5551656842338787,1.0,0.5155660989622421
