,subject,nll,bic,model,w_p,eta,beta
41,41,236.46834559118955,489.1849923889923,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5805781911796455,1.0,0.641289918290372
