,subject,nll,bic,model,w_p,eta,beta
21,21,198.6498600113219,413.548021229257,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5306111784933951,0.6270421665735318,0.6846647528817021
