,subject,nll,bic,model,w_p,eta,beta
9,9,179.7593717060963,375.7670446188058,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7982979143073685,1.0,2.716015096413773
