,subject,nll,bic,model,w_p,eta,beta
30,30,151.13651250867758,318.5213262239684,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7682933971148944,1.0,2.8387490579010617
