,subject,nll,bic,model,w_p,eta,beta
2,2,155.22545534158152,326.6992118897763,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.8774586108428487,1.0,2.375021095487715
