,subject,nll,bic,model,w_p,eta,beta
17,17,195.42376050690535,407.09582222042394,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.6869436047002595,1.0,1.9695903355713975
