,subject,nll,bic,model,w_p,eta,beta
32,32,209.7242599876232,435.69682118185966,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.32405322820303395,1.0,0.5962378957087189
