,subject,nll,bic,model,w_p,eta,beta
31,31,91.09961912137653,198.44753944936633,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.9584885501121717,1.0,2.166162492135987
