,subject,nll,bic,model,w_p,eta,beta
35,35,204.08217624767707,424.4126537019674,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7933982320514968,0.9370037947066606,1.387743740319409
