,subject,nll,bic,model,w_p,eta,beta
22,22,220.16016117462465,456.56862355586253,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.8460513906650892,1.0,1.1650465527431104
