,subject,nll,bic,model,w_p,eta,beta
33,33,216.32863211651724,448.9055654396477,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.6247341638863083,1.0,1.5262367038151519
