,subject,nll,bic,model,w_p,eta,beta
19,19,231.0048423821491,478.2579859709114,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.5263415234096241,1.0,0.506985856881853
