,subject,nll,bic,model,w_p,eta,beta
6,6,186.18488098944027,388.6180631854938,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.4906223642227439,0.91636887228808,1.2158730404342655
