,subject,nll,bic,model,w_p,eta,beta
7,7,194.5566957225704,405.361692651754,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.482669937837316,0.8410931215426138,1.4816432803979294
