,subject,nll,bic,model,w_p,eta,beta
18,18,154.55458651087147,325.3574742283562,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.67937893162131,1.0,3.096515712212032
