,subject,nll,bic,model,w_p,eta,beta
11,11,196.77618330537388,409.800667817361,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7590457440738241,1.0,1.614775035132278
