,subject,nll,bic,model,w_p,eta,beta
10,10,190.5574293869053,397.36315998042386,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.9656932046874731,1.0,1.7772981035803423
