,subject,nll,bic,model,w_p,eta,beta
26,26,212.60894467302776,441.46619055266876,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.7085462851199562,0.43897967060547216,0.938400942656417
