,subject,nll,bic,model,w_p,eta,beta
8,8,183.4622917511844,383.17288470898205,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.870791095715409,0.975543358267188,1.5752635019788457
