,subject,nll,bic,model,w_p,eta,beta
23,23,185.2628011140427,386.77390343469864,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.42877664186563214,0.9327165082800949,1.730815265240459
