,subject,nll,bic,model,w_p,eta,beta
42,42,242.1794246417015,500.60715049001624,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-none,0.4953881908530055,0.8585577039907338,0.27029707567181926
