,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
36,36,69.19143552215908,176.2955738597491,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.14716389530904644,1.0,1.0,0.8616806833639848,0.29773797894208764,0.194241458166493,10.0
