,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
3,3,99.17416559753116,236.26103401049326,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.29578356225826025,0.29577861793711324,1.0,0.7580441922159314,0.40831444203781697,0.3315707716487289,10.0
