,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
16,16,78.24800138415239,194.40870558373572,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.6501771378288319,0.5962959919861958,0.8313588022071584,0.8550258157540936,0.175550520008618,0.2827491839891367,3.4535251125598685
