,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
13,13,80.3072549781094,198.52721277164974,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.7384935857683701,0.9643013532756448,0.8988284571782742,0.46457340323594587,0.0015997215608919884,0.9070503495039087,0.3180979804788931
