,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
39,39,232.14501630264715,507.61883582292967,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8658505834138609,0.27,0.0001161587127115598,0.16182213255864766,0.8624456085255514,32.91287642637848,0.000429843857186306,0.2360437565591576
