,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
38,38,126.10816638055616,295.5451359787477,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6707013469784109,0.6880822279689078,0.22573974720197337,0.944222261813373,1.760531580879965e-05,44.05180203028779,0.9337074207969578,0.9119405408313055
