,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
7,7,113.0359243443186,269.40065190627257,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,2.1136353375023784,1.0,0.9696163301535388,0.5682707673141496,0.00019499083805525548,32.028640488849895,0.9157451971168501,0.00319041950253167
